user_id,age,occupation,gender,age_normalized,occupation_公务员,occupation_其他,occupation_医生,occupation_商人,occupation_学生,occupation_工程师,occupation_教师,occupation_自由职业者,occupation_设计师
2339,59,作家,男,0.8723404255319148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2340,38,教师,女,0.42553191489361697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2341,59,其他,男,0.8723404255319148,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2342,30,工程师,女,0.25531914893617025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2343,58,作家,男,0.851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344,34,公务员,男,0.34042553191489355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2345,26,学生,男,0.17021276595744683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2346,58,医生,男,0.851063829787234,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2347,18,设计师,男,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2348,19,作家,女,0.021276595744680826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2349,46,其他,男,0.5957446808510638,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,50,作家,女,0.6808510638297872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2351,27,其他,男,0.1914893617021276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2352,57,工程师,男,0.8297872340425531,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2353,38,医生,女,0.42553191489361697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2354,45,商人,男,0.5744680851063829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2355,28,学生,男,0.21276595744680848,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2356,51,学生,男,0.702127659574468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2357,25,其他,男,0.14893617021276595,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2358,39,教师,女,0.44680851063829785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2359,25,其他,男,0.14893617021276595,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2360,32,教师,男,0.2978723404255319,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2361,34,自由职业者,女,0.34042553191489355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2362,40,公务员,女,0.46808510638297873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2363,41,学生,男,0.4893617021276595,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2364,62,工程师,男,0.9361702127659574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2365,36,其他,女,0.3829787234042553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2366,22,工程师,男,0.08510638297872342,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2367,49,医生,女,0.6595744680851064,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2368,61,工程师,男,0.9148936170212766,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2369,18,作家,女,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2370,40,公务员,女,0.46808510638297873,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2371,54,作家,女,0.7659574468085105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2372,25,设计师,男,0.14893617021276595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2373,30,其他,男,0.25531914893617025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2374,25,学生,男,0.14893617021276595,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2375,40,其他,男,0.46808510638297873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2376,60,公务员,女,0.8936170212765958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377,18,商人,女,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2378,62,商人,女,0.9361702127659574,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2379,41,设计师,男,0.4893617021276595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2380,52,公务员,男,0.723404255319149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2381,41,自由职业者,男,0.4893617021276595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2382,34,自由职业者,女,0.34042553191489355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2383,22,自由职业者,男,0.08510638297872342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2384,37,学生,男,0.4042553191489362,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2385,38,学生,女,0.42553191489361697,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2386,57,自由职业者,女,0.8297872340425531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2387,48,商人,男,0.6382978723404255,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2388,63,公务员,女,0.9574468085106383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2389,53,工程师,男,0.7446808510638298,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2390,28,公务员,女,0.21276595744680848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2391,32,自由职业者,女,0.2978723404255319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2392,36,公务员,女,0.3829787234042553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2393,24,医生,男,0.12765957446808507,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2394,45,学生,男,0.5744680851063829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2395,60,学生,男,0.8936170212765958,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2396,22,商人,女,0.08510638297872342,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2397,22,工程师,女,0.08510638297872342,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2398,47,自由职业者,女,0.6170212765957447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2399,49,其他,女,0.6595744680851064,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,25,商人,男,0.14893617021276595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2401,27,商人,男,0.1914893617021276,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2402,55,工程师,男,0.7872340425531915,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2403,64,作家,女,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2404,49,自由职业者,女,0.6595744680851064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2405,45,其他,男,0.5744680851063829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2406,34,学生,女,0.34042553191489355,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2407,48,工程师,男,0.6382978723404255,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2408,25,其他,女,0.14893617021276595,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2409,57,医生,女,0.8297872340425531,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2410,42,商人,男,0.5106382978723404,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2411,26,工程师,男,0.17021276595744683,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2412,19,学生,女,0.021276595744680826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2413,32,公务员,男,0.2978723404255319,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2414,20,学生,男,0.04255319148936171,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2415,53,医生,女,0.7446808510638298,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2416,21,工程师,女,0.06382978723404253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2417,31,医生,女,0.276595744680851,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2418,58,自由职业者,男,0.851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2419,58,自由职业者,女,0.851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2420,42,公务员,女,0.5106382978723404,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2421,27,商人,女,0.1914893617021276,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2422,38,作家,女,0.42553191489361697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2423,53,教师,女,0.7446808510638298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2424,29,其他,男,0.23404255319148937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,44,医生,女,0.5531914893617021,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2426,57,其他,女,0.8297872340425531,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2427,19,公务员,男,0.021276595744680826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2428,30,其他,女,0.25531914893617025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2429,49,其他,女,0.6595744680851064,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2430,48,学生,男,0.6382978723404255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2431,33,工程师,女,0.3191489361702128,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2432,49,商人,男,0.6595744680851064,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2433,49,教师,女,0.6595744680851064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2434,51,工程师,男,0.702127659574468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2435,28,学生,男,0.21276595744680848,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2436,27,其他,女,0.1914893617021276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2437,32,教师,男,0.2978723404255319,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2438,34,学生,男,0.34042553191489355,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2439,57,学生,女,0.8297872340425531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2440,35,学生,女,0.36170212765957444,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2441,26,自由职业者,男,0.17021276595744683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2442,42,教师,女,0.5106382978723404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2443,57,学生,男,0.8297872340425531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2444,31,作家,男,0.276595744680851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2445,42,其他,女,0.5106382978723404,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2446,39,教师,女,0.44680851063829785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2447,47,自由职业者,男,0.6170212765957447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2448,37,医生,女,0.4042553191489362,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2449,38,医生,女,0.42553191489361697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2450,61,商人,男,0.9148936170212766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2451,49,设计师,男,0.6595744680851064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2452,63,作家,男,0.9574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2453,38,医生,男,0.42553191489361697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2454,52,自由职业者,男,0.723404255319149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2455,49,设计师,男,0.6595744680851064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2456,47,学生,女,0.6170212765957447,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2457,56,学生,男,0.8085106382978723,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2458,29,公务员,女,0.23404255319148937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,58,其他,女,0.851063829787234,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2460,64,设计师,男,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2461,35,其他,女,0.36170212765957444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2462,38,自由职业者,男,0.42553191489361697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2463,30,作家,女,0.25531914893617025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2464,38,设计师,男,0.42553191489361697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2465,25,医生,男,0.14893617021276595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2466,63,作家,男,0.9574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2467,57,公务员,男,0.8297872340425531,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2468,63,其他,女,0.9574468085106383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2469,24,其他,女,0.12765957446808507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2470,40,作家,女,0.46808510638297873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2471,61,学生,女,0.9148936170212766,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2472,49,其他,女,0.6595744680851064,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2473,28,公务员,男,0.21276595744680848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2474,39,医生,男,0.44680851063829785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2475,39,教师,男,0.44680851063829785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2476,60,医生,男,0.8936170212765958,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2477,42,医生,男,0.5106382978723404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2478,39,其他,女,0.44680851063829785,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2479,45,工程师,男,0.5744680851063829,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2480,46,学生,男,0.5957446808510638,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2481,30,其他,女,0.25531914893617025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2482,35,学生,女,0.36170212765957444,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2483,19,自由职业者,男,0.021276595744680826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2484,46,工程师,男,0.5957446808510638,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2485,38,其他,女,0.42553191489361697,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2486,32,商人,男,0.2978723404255319,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2487,44,医生,男,0.5531914893617021,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2488,48,自由职业者,男,0.6382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2489,32,工程师,女,0.2978723404255319,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2490,40,其他,男,0.46808510638297873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2491,41,公务员,男,0.4893617021276595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2492,61,作家,女,0.9148936170212766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2493,30,作家,女,0.25531914893617025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2494,39,学生,女,0.44680851063829785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2495,60,工程师,男,0.8936170212765958,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2496,54,医生,女,0.7659574468085105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2497,50,医生,男,0.6808510638297872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2498,20,教师,女,0.04255319148936171,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2499,36,作家,男,0.3829787234042553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,40,自由职业者,女,0.46808510638297873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2501,46,工程师,男,0.5957446808510638,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2502,47,医生,男,0.6170212765957447,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2503,56,教师,女,0.8085106382978723,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2504,61,工程师,女,0.9148936170212766,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2505,64,设计师,男,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2506,42,医生,女,0.5106382978723404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2507,54,设计师,男,0.7659574468085105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2508,64,工程师,女,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2509,25,医生,女,0.14893617021276595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2510,59,设计师,男,0.8723404255319148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2511,33,商人,女,0.3191489361702128,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2512,25,教师,女,0.14893617021276595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2513,18,自由职业者,男,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2514,61,作家,男,0.9148936170212766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2515,22,教师,女,0.08510638297872342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2516,20,设计师,男,0.04255319148936171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2517,18,医生,女,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2518,21,商人,女,0.06382978723404253,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2519,57,商人,男,0.8297872340425531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2520,52,作家,男,0.723404255319149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2521,49,商人,男,0.6595744680851064,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2522,59,教师,男,0.8723404255319148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2523,51,其他,男,0.702127659574468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2524,60,商人,男,0.8936170212765958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2525,42,作家,女,0.5106382978723404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2526,27,商人,女,0.1914893617021276,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2527,38,商人,男,0.42553191489361697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2528,63,公务员,女,0.9574468085106383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2529,56,教师,女,0.8085106382978723,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2530,44,设计师,女,0.5531914893617021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2531,44,学生,女,0.5531914893617021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2532,19,其他,男,0.021276595744680826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2533,58,商人,女,0.851063829787234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2534,30,自由职业者,女,0.25531914893617025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2535,26,商人,男,0.17021276595744683,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2536,53,公务员,男,0.7446808510638298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2537,39,设计师,男,0.44680851063829785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2538,59,自由职业者,男,0.8723404255319148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2539,43,其他,女,0.5319148936170213,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2540,29,自由职业者,男,0.23404255319148937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2541,34,教师,女,0.34042553191489355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2542,31,作家,女,0.276595744680851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2543,31,作家,男,0.276595744680851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2544,51,其他,男,0.702127659574468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2545,37,设计师,男,0.4042553191489362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2546,28,作家,男,0.21276595744680848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2547,33,工程师,男,0.3191489361702128,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2548,48,公务员,男,0.6382978723404255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2549,23,其他,女,0.10638297872340424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550,36,其他,女,0.3829787234042553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2551,54,学生,女,0.7659574468085105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2552,21,学生,女,0.06382978723404253,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2553,64,教师,男,0.9787234042553191,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2554,21,教师,男,0.06382978723404253,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2555,37,学生,女,0.4042553191489362,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2556,27,作家,女,0.1914893617021276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2557,41,医生,女,0.4893617021276595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2558,52,其他,男,0.723404255319149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559,43,工程师,男,0.5319148936170213,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2560,54,其他,男,0.7659574468085105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2561,55,商人,女,0.7872340425531915,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2562,38,设计师,女,0.42553191489361697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2563,57,公务员,男,0.8297872340425531,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2564,56,医生,男,0.8085106382978723,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2565,38,工程师,女,0.42553191489361697,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2566,27,商人,女,0.1914893617021276,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2567,55,教师,男,0.7872340425531915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2568,63,工程师,女,0.9574468085106383,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2569,21,学生,男,0.06382978723404253,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2570,62,其他,男,0.9361702127659574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2571,37,工程师,女,0.4042553191489362,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2572,34,设计师,女,0.34042553191489355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2573,24,自由职业者,女,0.12765957446808507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2574,21,教师,男,0.06382978723404253,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2575,46,公务员,女,0.5957446808510638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2576,31,公务员,女,0.276595744680851,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2577,20,工程师,男,0.04255319148936171,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2578,41,自由职业者,男,0.4893617021276595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2579,54,其他,女,0.7659574468085105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580,33,商人,男,0.3191489361702128,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2581,21,医生,男,0.06382978723404253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2582,41,其他,男,0.4893617021276595,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2583,51,商人,女,0.702127659574468,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2584,47,医生,女,0.6170212765957447,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2585,35,自由职业者,男,0.36170212765957444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2586,36,医生,男,0.3829787234042553,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2587,48,其他,男,0.6382978723404255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2588,36,设计师,女,0.3829787234042553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2589,63,工程师,男,0.9574468085106383,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
